order_id,customer_id,order_date,status,region_code
1451,424,2025-03-20 08:56:31,CANCELLED,WEST
1452,11,2026-02-03 08:08:00,PLACED,WEST
1453,229,2024-11-23 16:24:34,SHIPPED,WEST
1454,550,2025-07-02 10:58:54,RETURNED,WEST
1455,294,2025-07-10 05:23:47,SHIPPED,NORTH
1456,207,2026-07-12 13:33:48,SHIPPED,CENTRAL
1457,481,2024-11-19 01:32:24,SHIPPED,WEST
1458,70,2025-12-27 04:13:30,DELIVERED,SOUTH
1459,43,19-03-2025,DELIVERED,EAST
1460,15,2025-11-11 06:21:24,CANCELLED,EAST
1461,359,2024-08-25 15:47:39,DELIVERED,SOUTH
1462,518,2025-03-11 18:38:37,DELIVERED,EAST
1463,,2026-04-14 08:10:02,PLACED,SOUTH
1464,295,2025-01-07 16:58:36,DELIVERED,EAST
1465,67,2024-06-26 03:01:24,DELIVERED,SOUTH
1466,330,07-01-2025,RETURNED,SOUTH
1467,4,2026-01-22 00:03:49,DELIVERED,NORTH
1468,37,2024-09-21 20:05:13,PLACED,WEST
1469,396,2026-01-20 19:43:26,DELIVERED,SOUTH
1470,257,2026-05-06 19:02:36,DELIVERED,SOUTH
1471,369,2025-08-18 15:02:48,DELIVERED,SOUTH
1472,398,2025-02-03 01:02:16,DELIVERED,NORTH
1473,308,2026-05-14 11:30:37,DELIVERED,CENTRAL
1474,412,2025-11-29 06:36:29,SHIPPED,WEST
1475,428,2026-05-02 15:24:23,DELIVERED,WEST
1476,346,2026-02-08 15:26:18,SHIPPED,CENTRAL
1477,223,2025-03-28 07:17:09,RETURNED,CENTRAL
1478,475,2026-02-23 03:06:02,DELIVERED,EAST
1479,145,2026-05-02 15:42:17,DELIVERED,CENTRAL
1480,205,2025-01-28 10:55:14,DELIVERED,CENTRAL
1481,,2025-04-15 17:08:10,DELIVERED,SOUTH
1482,577,2026-02-13 07:02:28,DELIVERED,SOUTH
1483,325,2024-12-18 19:26:46,DELIVERED,WEST
1484,544,2024-07-23 20:08:24,DELIVERED,NORTH
1485,9,2024-08-19 22:45:48,DELIVERED,NORTH
1486,366,2025-01-18 22:53:03,RETURNED,EAST
1487,372,2025-10-02 02:41:37,DELIVERED,WEST
1488,180,2024-11-03 16:10:30,CANCELLED,SOUTH
1489,156,2024-11-29 23:46:50,DELIVERED,CENTRAL
1490,576,2026-05-29 10:45:06,DELIVERED,EAST
1491,256,2025-01-12 19:22:11,RETURNED,NORTH
1492,139,2026-06-03 11:44:58,DELIVERED,SOUTH
1493,372,2025-03-08 11:15:01,DELIVERED,NORTH
1494,581,2025-11-08 19:47:29,RETURNED,EAST
1495,139,2026-01-31 11:03:31,RETURNED,NORTH
1496,202,2025-10-10 04:30:35,DELIVERED,NORTH
1497,,2026-03-09 22:25:33,RETURNED,EAST
1498,197,2024-07-05 10:04:06,DELIVERED,SOUTH
1499,245,2025-07-12 17:34:41,DELIVERED,WEST
1500,280,2026-05-11 14:44:26,DELIVERED,EAST
1501,134,2024-06-15 14:06:00,DELIVERED,NORTH
1502,205,2026-01-10 08:03:29,DELIVERED,EAST
1503,344,2026-03-20 11:02:14,DELIVERED,EAST
1504,355,2025-03-25 15:57:40,DELIVERED,EAST
1505,461,2024-10-08 17:23:52,CANCELLED,EAST
1506,,2024-12-15 15:47:24,CANCELLED,NORTH
1507,182,2025-01-24 05:45:52,DELIVERED,SOUTH
1508,,2024-06-19 21:20:55,DELIVERED,EAST
1509,73,2026-05-15 18:29:22,DELIVERED,EAST
1510,109,2024-08-25 06:02:08,DELIVERED,SOUTH
1511,84,2024-10-19 06:34:15,PLACED,SOUTH
1512,82,2025-03-25 06:05:13,DELIVERED,SOUTH
1513,508,2025-03-15 01:00:05,DELIVERED,CENTRAL
1514,63,2024-06-08 19:22:49,PLACED,SOUTH
1515,556,2025-03-20 03:18:54,DELIVERED,NORTH
1516,330,2025-05-18 17:51:03,SHIPPED,CENTRAL
1517,423,2025-08-16 08:35:44,SHIPPED,EAST
1518,247,2025-06-24 22:52:10,DELIVERED,SOUTH
1519,65,2024-08-31 20:01:24,DELIVERED,WEST
1520,,2024-10-14 01:30:56,DELIVERED,EAST
1521,68,2025-10-07 15:34:02,DELIVERED,WEST
1522,308,2025-09-28 23:10:58,DELIVERED,SOUTH
1523,,2025-11-29 04:52:40,DELIVERED,WEST
1524,413,2026-05-21 09:48:36,DELIVERED,SOUTH
1525,395,2024-07-07 00:40:25,CANCELLED,EAST
1526,153,2024-06-20 16:05:59,DELIVERED,SOUTH
1527,189,2024-06-24 11:02:23,DELIVERED,SOUTH
1528,,2026-01-29 07:27:54,SHIPPED,CENTRAL
1529,195,2026-07-14 09:10:19,DELIVERED,SOUTH
1530,62,2024-11-10 16:23:43,PLACED,EAST
1531,297,2026-07-06 18:17:20,CANCELLED,WEST
1532,316,2025-11-06 23:11:46,DELIVERED,CENTRAL
1533,125,2025-08-10 21:53:11,DELIVERED,EAST
1534,132,2026-06-04 14:13:07,PLACED,WEST
1535,253,2025-10-18 17:38:25,DELIVERED,EAST
1536,488,2025-11-10 08:21:15,DELIVERED,EAST
1537,131,2025-05-20 15:00:21,DELIVERED,CENTRAL
1538,256,2026-05-29 17:38:38,CANCELLED,EAST
1539,98,2025-01-15 11:05:32,DELIVERED,NORTH
1540,474,2025-07-17 05:28:18,PLACED,WEST
1541,283,2025-12-16 02:47:34,CANCELLED,NORTH
1542,229,2025-10-20 07:26:10,DELIVERED,CENTRAL
1543,150,2025-10-09 03:47:40,DELIVERED,EAST
1544,550,2025-03-18 08:25:12,RETURNED,CENTRAL
1545,303,2025-03-28 20:00:17,DELIVERED,CENTRAL
1546,386,2024-06-15 22:54:14,DELIVERED,SOUTH
1547,,2026-03-15 15:47:48,PLACED,WEST
1548,152,2026-01-13 10:43:03,DELIVERED,CENTRAL
1549,322,2025-07-28 22:45:35,DELIVERED,SOUTH
1550,465,2024-12-15 16:09:27,DELIVERED,NORTH
1551,335,2025-12-23 22:40:50,SHIPPED,WEST
1552,445,2026-02-03 10:42:51,SHIPPED,CENTRAL
1553,36,15-10-2025,DELIVERED,CENTRAL
1554,524,2024-12-20 20:20:56,DELIVERED,NORTH
1555,105,2025-05-30 01:56:31,PLACED,EAST
1556,347,2025-11-14 17:20:00,DELIVERED,WEST
1557,64,2026-02-04 03:35:00,DELIVERED,CENTRAL
1558,213,2024-11-25 00:47:58,DELIVERED,EAST
1559,58,2024-07-06 15:10:51,PLACED,SOUTH
1560,44,2025-05-26 10:24:14,RETURNED,SOUTH
1561,331,2026-02-03 20:49:15,PLACED,EAST
1562,425,2024-07-31 08:09:20,SHIPPED,NORTH
1563,597,2025-11-23 17:53:15,DELIVERED,CENTRAL
1564,522,2025-02-09 01:02:36,DELIVERED,SOUTH
1565,289,2026-01-01 10:56:13,DELIVERED,SOUTH
1566,263,2025-10-20 01:36:32,CANCELLED,WEST
1567,293,2026-04-22 03:03:48,DELIVERED,CENTRAL
1568,210,2024-08-02 17:12:02,DELIVERED,NORTH
1569,211,2025-09-05 20:58:46,CANCELLED,SOUTH
1570,311,2024-08-22 10:58:09,DELIVERED,SOUTH
1571,259,2024-07-05 23:47:43,DELIVERED,SOUTH
1572,342,2026-01-23 15:00:13,DELIVERED,WEST
1573,170,2026-06-14 22:14:34,DELIVERED,EAST
1574,255,2024-11-12 15:00:06,CANCELLED,NORTH
1575,12,2024-05-30 00:21:12,DELIVERED,WEST
1576,164,2025-12-22 17:53:23,SHIPPED,SOUTH
1577,382,2026-03-09 13:02:40,DELIVERED,EAST
1578,123,2025-07-12 03:07:20,DELIVERED,SOUTH
1579,32,2026-06-09 05:23:13,SHIPPED,NORTH
1580,241,2025-07-28 07:11:39,DELIVERED,CENTRAL
1581,157,06-02-2026,DELIVERED,NORTH
1582,443,2026-03-01 16:17:26,SHIPPED,NORTH
1583,46,2025-08-09 05:50:14,DELIVERED,WEST
1584,,2025-07-26 11:29:40,RETURNED,SOUTH
1585,459,2024-08-06 13:01:42,CANCELLED,WEST
1586,501,2024-08-11 11:16:04,DELIVERED,NORTH
1587,468,2025-02-08 14:26:16,DELIVERED,EAST
1588,554,2025-11-19 17:11:03,DELIVERED,CENTRAL
1589,479,2025-08-27 07:18:32,SHIPPED,WEST
1590,418,2026-03-31 15:21:54,PLACED,EAST
1591,341,2026-05-24 18:26:15,DELIVERED,CENTRAL
1592,169,2025-11-14 12:53:03,DELIVERED,SOUTH
1593,554,2025-02-01 15:54:19,CANCELLED,CENTRAL
1594,211,2026-02-04 17:00:20,PLACED,WEST
1595,514,2024-11-07 06:30:55,DELIVERED,EAST
1596,169,2025-11-01 05:58:01,DELIVERED,EAST
1597,383,2026-02-02 13:11:43,DELIVERED,WEST
1598,360,2024-11-11 07:52:20,SHIPPED,WEST
1599,193,2024-11-13 11:06:27,DELIVERED,NORTH
1600,314,2026-02-19 21:14:46,DELIVERED,SOUTH
1601,99,2025-03-22 17:14:28,PLACED,NORTH
1602,213,2024-09-17 19:36:16,PLACED,WEST
1603,433,2026-02-15 00:57:33,PLACED,CENTRAL
1604,398,2025-09-13 21:59:08,DELIVERED,CENTRAL
1605,43,17-07-2024,DELIVERED,EAST
1606,485,2026-01-16 03:26:00,DELIVERED,NORTH
1607,360,30-06-2026,RETURNED,WEST
1608,500,2024-10-11 21:12:20,DELIVERED,CENTRAL
1609,252,2024-10-23 00:47:01,DELIVERED,EAST
1610,,2025-09-23 06:41:14,DELIVERED,WEST
1611,421,2024-12-15 10:30:29,DELIVERED,NORTH
1612,456,2025-03-07 12:51:58,DELIVERED,CENTRAL
1613,549,2024-08-13 16:13:20,DELIVERED,NORTH
1614,503,01-05-2026,DELIVERED,SOUTH
1615,340,2025-01-25 11:13:12,RETURNED,NORTH
1616,498,2026-01-21 15:43:39,DELIVERED,SOUTH
1617,45,2025-05-12 01:48:00,DELIVERED,CENTRAL
1618,235,2024-11-26 08:07:54,SHIPPED,SOUTH
1619,,09-07-2026,DELIVERED,WEST
1620,538,2025-12-23 02:46:58,DELIVERED,NORTH
1621,35,2026-03-16 22:48:58,PLACED,NORTH
1622,367,2025-06-11 20:20:40,RETURNED,SOUTH
1623,166,2025-03-16 04:03:45,DELIVERED,WEST
1624,560,2025-07-12 13:35:59,DELIVERED,SOUTH
1625,119,2025-05-25 18:50:38,SHIPPED,EAST
1626,,2024-08-31 04:44:16,DELIVERED,NORTH
1627,273,2024-06-12 18:13:52,DELIVERED,SOUTH
1628,250,2025-04-26 18:07:59,SHIPPED,WEST
1629,220,2026-01-22 12:22:37,DELIVERED,CENTRAL
1630,73,2024-12-13 05:14:49,CANCELLED,SOUTH
1631,70,2024-09-19 18:21:17,DELIVERED,SOUTH
1632,424,2025-12-12 21:59:33,RETURNED,EAST
1633,,2025-10-09 20:38:34,DELIVERED,NORTH
1634,383,2025-05-14 02:12:29,DELIVERED,SOUTH
1635,522,2025-01-29 08:00:52,SHIPPED,CENTRAL
1636,77,2024-07-17 00:33:28,DELIVERED,CENTRAL
1637,150,2024-07-31 01:23:23,DELIVERED,WEST
1638,350,2025-10-20 02:42:56,RETURNED,WEST
1639,396,2024-12-29 05:41:50,DELIVERED,NORTH
1640,351,2024-09-04 18:21:48,DELIVERED,EAST
1641,296,2025-05-18 22:34:26,DELIVERED,EAST
1642,580,2025-09-17 21:28:03,SHIPPED,EAST
1643,422,2026-03-19 10:12:10,DELIVERED,SOUTH
1644,143,2025-08-31 06:58:03,SHIPPED,EAST
1645,567,2026-05-18 18:20:58,DELIVERED,SOUTH
1646,299,2025-04-14 14:18:46,DELIVERED,EAST
1647,509,2026-01-28 09:02:00,DELIVERED,EAST
1648,471,2025-01-12 07:56:51,DELIVERED,NORTH
1649,386,2026-01-30 15:07:14,PLACED,SOUTH
1650,261,2026-05-06 10:42:09,RETURNED,CENTRAL
1651,284,2026-03-14 05:07:21,SHIPPED,NORTH
1652,502,2026-06-09 00:17:31,DELIVERED,EAST
1653,186,2024-08-22 15:59:14,PLACED,NORTH
1654,562,2024-12-13 22:38:26,DELIVERED,WEST
1655,581,2024-11-19 02:29:15,DELIVERED,CENTRAL
1656,292,2025-05-23 01:13:40,SHIPPED,CENTRAL
1657,274,30-11-2025,CANCELLED,SOUTH
1658,599,2025-05-06 13:26:01,SHIPPED,WEST
1659,18,2024-10-18 15:21:10,DELIVERED,CENTRAL
1660,277,2024-12-09 12:03:20,PLACED,WEST
1661,471,2025-02-23 14:09:21,RETURNED,EAST
1662,245,2026-04-06 01:10:53,DELIVERED,CENTRAL
1663,457,2024-11-01 21:56:18,CANCELLED,WEST
1664,454,17-01-2026,CANCELLED,WEST
1665,279,2026-07-02 13:11:14,DELIVERED,CENTRAL
1666,22,2026-01-22 13:59:06,CANCELLED,CENTRAL
1667,148,2026-01-06 16:20:40,SHIPPED,WEST
1668,322,2025-07-29 20:44:45,SHIPPED,EAST
1669,389,2026-05-29 16:10:14,RETURNED,CENTRAL
1670,67,2024-07-02 23:43:11,DELIVERED,EAST
1671,21,2026-04-21 19:00:52,RETURNED,NORTH
1672,357,2025-12-20 11:38:34,RETURNED,EAST
1673,173,2025-03-30 00:40:50,CANCELLED,WEST
1674,235,2025-01-31 14:45:57,PLACED,CENTRAL
1675,82,2025-06-30 08:30:26,DELIVERED,EAST
1676,447,2025-03-14 23:19:51,SHIPPED,EAST
1677,69,2024-10-20 08:06:41,DELIVERED,CENTRAL
1678,181,2026-05-30 12:07:46,RETURNED,SOUTH
1679,201,2024-09-26 16:32:16,PLACED,NORTH
1680,184,2026-05-18 12:38:02,DELIVERED,EAST
1681,157,2025-03-16 04:39:32,SHIPPED,NORTH
1682,176,2024-07-01 04:25:17,DELIVERED,NORTH
1683,,2025-01-27 04:43:26,CANCELLED,SOUTH
1684,377,2025-08-06 20:12:11,DELIVERED,WEST
1685,113,2025-02-05 19:02:15,DELIVERED,NORTH
1686,387,2025-08-19 03:41:06,DELIVERED,WEST
1687,405,2026-02-16 10:25:33,CANCELLED,WEST
1688,533,2026-02-18 10:53:57,DELIVERED,CENTRAL
1689,171,2026-07-15 07:09:42,SHIPPED,NORTH
1690,377,2024-11-25 11:30:05,DELIVERED,WEST
1691,307,2025-09-30 15:05:39,DELIVERED,NORTH
1692,151,2025-01-02 05:48:13,DELIVERED,EAST
1693,,2025-05-17 17:50:18,RETURNED,EAST
1694,478,2025-12-28 05:01:34,CANCELLED,WEST
1695,53,2025-01-11 02:01:48,CANCELLED,NORTH
1696,55,2026-01-20 11:53:01,CANCELLED,WEST
1697,302,2026-06-10 03:52:45,PLACED,WEST
1698,340,2025-02-11 18:53:34,PLACED,NORTH
1699,576,2024-07-07 08:16:04,DELIVERED,CENTRAL
1700,460,2026-05-15 00:53:28,DELIVERED,EAST
1701,53,2024-12-07 12:52:29,CANCELLED,WEST
1702,,2024-09-11 12:43:20,RETURNED,SOUTH
1703,387,2026-04-13 07:13:25,DELIVERED,EAST
1704,202,16-01-2026,DELIVERED,SOUTH
1705,,2024-12-22 12:26:16,SHIPPED,CENTRAL
1706,156,30-06-2025,RETURNED,SOUTH
1707,68,2024-07-27 04:38:49,DELIVERED,WEST
1708,225,2025-02-11 06:09:43,RETURNED,WEST
1709,471,2025-11-13 10:09:59,DELIVERED,EAST
1710,265,2025-10-25 13:39:22,DELIVERED,EAST
1711,533,2025-06-15 01:19:04,SHIPPED,NORTH
1712,279,2025-09-08 22:01:21,DELIVERED,WEST
1713,308,2025-07-04 05:36:01,SHIPPED,SOUTH
1714,225,2025-06-20 09:37:31,DELIVERED,SOUTH
1715,556,2026-03-02 00:31:17,DELIVERED,WEST
1716,307,2025-02-06 08:24:22,DELIVERED,NORTH
1717,59,2026-04-01 08:22:48,SHIPPED,WEST
1718,342,2024-11-29 15:47:59,DELIVERED,WEST
1719,504,2026-02-04 16:48:01,DELIVERED,WEST
1720,241,2025-02-10 03:42:35,DELIVERED,CENTRAL
1721,386,2024-11-02 08:52:14,PLACED,NORTH
1722,439,2024-10-20 09:45:15,RETURNED,SOUTH
1723,3,2024-07-19 18:34:16,SHIPPED,EAST
1724,366,2024-10-12 22:59:21,PLACED,EAST
1725,40,04-10-2024,RETURNED,CENTRAL
1726,197,2026-01-27 04:28:19,CANCELLED,WEST
1727,299,2024-09-18 08:32:50,CANCELLED,EAST
1728,474,2025-07-07 20:50:23,SHIPPED,CENTRAL
1729,230,2024-07-18 18:18:15,DELIVERED,EAST
1730,485,2025-12-08 07:14:27,RETURNED,EAST
1731,411,2025-05-30 06:05:54,DELIVERED,EAST
1732,216,2025-01-16 00:43:03,DELIVERED,NORTH
1733,121,2026-04-27 08:57:28,SHIPPED,NORTH
1734,341,2025-06-05 16:02:15,DELIVERED,WEST
1735,566,2025-09-11 23:43:56,RETURNED,SOUTH
1736,35,27-01-2026,SHIPPED,NORTH
1737,259,2026-07-12 00:30:13,DELIVERED,WEST
1738,332,2025-10-19 20:01:13,DELIVERED,WEST
1739,581,2025-03-11 18:35:46,PLACED,SOUTH
1740,426,2025-10-31 17:09:42,SHIPPED,SOUTH
1741,508,09-04-2025,DELIVERED,WEST
1742,10,2025-11-13 18:35:13,CANCELLED,EAST
1743,108,2026-07-17 09:30:02,SHIPPED,SOUTH
1744,518,2026-01-26 21:59:09,CANCELLED,CENTRAL
1745,202,2024-07-30 05:52:45,DELIVERED,CENTRAL
1746,552,09-05-2026,PLACED,EAST
1747,65,2026-03-09 04:01:31,RETURNED,CENTRAL
1748,323,2025-05-11 06:17:50,DELIVERED,EAST
1749,40,2025-06-28 19:05:50,DELIVERED,NORTH
1750,42,2026-04-27 21:15:05,SHIPPED,NORTH
1751,78,2025-07-29 01:50:28,DELIVERED,CENTRAL
1752,17,2025-09-17 16:07:01,DELIVERED,NORTH
1753,595,2025-08-19 16:54:25,DELIVERED,SOUTH
1754,399,22-10-2025,SHIPPED,SOUTH
1755,440,2025-06-15 12:29:38,RETURNED,NORTH
1756,265,2025-08-27 02:21:13,DELIVERED,WEST
1757,437,2025-02-08 14:54:25,DELIVERED,EAST
1758,556,2024-09-13 13:12:43,PLACED,SOUTH
1759,4,2024-09-09 11:59:50,DELIVERED,EAST
1760,117,2025-11-05 08:01:28,SHIPPED,CENTRAL
1761,126,2025-08-05 07:47:49,DELIVERED,EAST
1762,362,2025-03-20 01:37:17,DELIVERED,EAST
1763,89,2025-02-06 02:41:21,SHIPPED,SOUTH
1764,548,2025-11-26 20:29:32,PLACED,WEST
1765,443,2026-02-14 04:46:25,SHIPPED,SOUTH
1766,496,2024-09-10 22:14:01,RETURNED,SOUTH
1767,507,2026-05-11 06:00:14,DELIVERED,EAST
1768,,18-03-2025,PLACED,EAST
1769,382,2026-03-06 12:13:06,DELIVERED,NORTH
1770,475,2024-10-26 02:17:42,DELIVERED,CENTRAL
1771,140,2025-11-10 06:20:27,SHIPPED,NORTH
1772,325,2026-03-22 05:01:55,DELIVERED,NORTH
1773,308,2024-12-28 16:43:41,DELIVERED,WEST
1774,288,2026-03-01 01:35:07,RETURNED,CENTRAL
1775,511,2025-09-07 18:06:17,DELIVERED,NORTH
1776,336,2024-10-21 14:08:02,CANCELLED,CENTRAL
1777,103,2024-10-24 19:43:11,RETURNED,EAST
1778,127,2025-04-24 19:30:28,DELIVERED,NORTH
1779,284,2024-09-30 18:03:25,CANCELLED,CENTRAL
1780,560,2025-09-04 05:19:16,SHIPPED,WEST
1781,42,2026-03-13 17:06:58,PLACED,EAST
1782,54,23-10-2024,RETURNED,CENTRAL
1783,,2025-12-11 23:50:06,DELIVERED,NORTH
1784,575,2025-06-18 14:17:37,PLACED,SOUTH
1785,583,2024-11-07 08:41:45,DELIVERED,NORTH
1786,130,2025-06-04 15:09:02,RETURNED,NORTH
1787,280,2025-03-17 08:22:08,DELIVERED,SOUTH
1788,217,2026-01-23 10:08:07,SHIPPED,CENTRAL
1789,140,2026-02-28 07:26:08,RETURNED,EAST
1790,128,30-06-2025,DELIVERED,WEST
1791,118,2025-03-22 23:08:43,DELIVERED,SOUTH
1792,595,2025-06-20 11:11:44,SHIPPED,NORTH
1793,256,2024-09-19 03:46:59,DELIVERED,SOUTH
1794,284,2024-06-03 09:03:00,DELIVERED,NORTH
1795,15,2025-11-11 06:42:39,SHIPPED,SOUTH
1796,127,2025-10-17 01:02:21,RETURNED,WEST
1797,282,2025-04-08 02:17:20,CANCELLED,SOUTH
1798,362,2025-06-11 03:03:57,DELIVERED,EAST
1799,,2026-05-20 03:36:31,SHIPPED,NORTH
1800,537,2026-03-03 04:49:52,SHIPPED,EAST
1801,287,2024-06-20 09:17:38,DELIVERED,CENTRAL
1802,466,2025-05-13 11:05:48,DELIVERED,EAST
1803,400,15-06-2026,SHIPPED,SOUTH
1804,241,2026-01-17 10:14:35,SHIPPED,CENTRAL
1805,149,2025-12-27 01:41:47,DELIVERED,NORTH
1806,529,2026-02-16 03:34:35,PLACED,CENTRAL
1807,110,2025-08-12 08:02:43,DELIVERED,SOUTH
1808,570,10-03-2025,DELIVERED,CENTRAL
1809,21,2026-03-13 00:31:31,DELIVERED,NORTH
1810,192,2025-09-17 21:06:37,DELIVERED,WEST
1811,279,2026-02-13 09:55:08,DELIVERED,CENTRAL
1812,366,2026-06-02 00:00:35,DELIVERED,SOUTH
1813,345,2025-06-08 15:21:44,DELIVERED,WEST
1814,,2024-09-25 11:29:14,SHIPPED,SOUTH
1815,45,2026-03-01 13:53:25,DELIVERED,NORTH
1816,562,2024-12-26 20:03:17,SHIPPED,SOUTH
1817,,2024-06-17 04:07:35,RETURNED,WEST
1818,288,2026-04-28 19:08:04,CANCELLED,NORTH
1819,243,2024-10-22 06:18:40,CANCELLED,CENTRAL
1820,,2025-08-03 10:20:49,DELIVERED,NORTH
1821,502,2025-05-01 02:25:52,DELIVERED,EAST
1822,516,2025-08-04 08:17:11,PLACED,EAST
1823,464,2025-02-09 05:20:15,PLACED,NORTH
1824,,2025-07-31 14:21:34,SHIPPED,SOUTH
1825,47,2025-03-30 06:02:34,CANCELLED,SOUTH
1826,472,28-04-2026,SHIPPED,SOUTH
1827,210,2025-09-07 09:39:37,CANCELLED,WEST
1828,65,2025-02-01 02:31:02,DELIVERED,NORTH
1829,36,2026-03-14 00:01:55,SHIPPED,SOUTH
1830,158,2026-04-05 03:45:02,SHIPPED,SOUTH
1831,533,2025-10-24 17:07:45,CANCELLED,SOUTH
1832,546,2025-04-29 21:41:15,RETURNED,WEST
1833,456,2025-07-08 06:01:40,DELIVERED,NORTH
1834,303,2026-05-22 03:32:58,RETURNED,CENTRAL
1835,130,2025-05-21 21:14:48,DELIVERED,CENTRAL
1836,116,2026-02-02 00:01:01,RETURNED,CENTRAL
1837,139,2025-03-05 07:09:13,DELIVERED,SOUTH
1838,247,2024-09-22 05:22:02,SHIPPED,CENTRAL
1839,538,2025-07-07 08:45:36,DELIVERED,CENTRAL
1840,,2026-06-30 23:28:36,CANCELLED,SOUTH
1841,226,2024-10-15 20:26:35,DELIVERED,CENTRAL
1842,433,2024-10-01 12:27:54,DELIVERED,EAST
1843,283,2025-11-05 13:40:42,PLACED,NORTH
1844,25,2024-07-16 03:26:00,PLACED,SOUTH
1845,600,2025-03-21 19:26:50,DELIVERED,NORTH
1846,552,26-08-2024,DELIVERED,CENTRAL
1847,154,2025-09-27 23:40:14,DELIVERED,NORTH
1848,517,2025-08-26 19:41:29,DELIVERED,NORTH
1849,152,2026-06-09 15:35:05,DELIVERED,CENTRAL
1850,79,2025-08-21 21:51:02,DELIVERED,NORTH
1851,,2026-04-05 06:24:53,DELIVERED,NORTH
1852,3,2025-06-15 13:06:37,DELIVERED,EAST
1853,529,2025-01-17 22:51:43,DELIVERED,CENTRAL
1854,423,2025-07-22 12:18:21,DELIVERED,EAST
1855,51,2025-02-18 10:50:43,DELIVERED,WEST
1856,566,2026-05-29 18:15:58,PLACED,SOUTH
1857,572,2025-12-02 14:13:57,DELIVERED,NORTH
1858,539,2024-09-07 05:16:32,PLACED,NORTH
1859,402,2024-12-09 00:54:52,CANCELLED,CENTRAL
1860,268,2025-07-05 19:36:15,RETURNED,SOUTH
1861,486,2025-06-20 19:57:52,DELIVERED,WEST
1862,193,2024-09-06 16:16:44,DELIVERED,SOUTH
1863,68,2026-02-10 12:09:43,DELIVERED,EAST
1864,535,19-09-2025,DELIVERED,SOUTH
1865,430,2024-12-18 17:46:46,DELIVERED,CENTRAL
1866,107,2025-06-25 05:38:45,PLACED,NORTH
1867,299,2026-01-25 15:48:42,SHIPPED,EAST
1868,44,2025-05-20 20:41:10,DELIVERED,EAST
1869,192,2024-07-05 03:20:54,DELIVERED,WEST
1870,422,2025-08-24 10:22:54,DELIVERED,CENTRAL
1871,24,2024-11-15 06:30:59,DELIVERED,CENTRAL
1872,532,2025-07-31 20:53:37,DELIVERED,SOUTH
1873,64,2025-11-09 01:28:19,PLACED,NORTH
1874,299,2025-04-30 18:02:23,SHIPPED,EAST
1875,539,2025-10-01 10:48:10,CANCELLED,NORTH
1876,228,2024-11-04 17:23:05,PLACED,CENTRAL
1877,478,2024-12-08 06:48:29,DELIVERED,CENTRAL
1878,247,2025-04-02 13:36:28,DELIVERED,SOUTH
1879,331,2024-07-29 21:53:50,CANCELLED,NORTH
1880,86,2026-07-10 13:03:55,DELIVERED,EAST
1881,98,2026-07-16 18:50:02,CANCELLED,CENTRAL
1882,538,2024-06-15 13:52:43,RETURNED,SOUTH
1883,31,2025-10-31 18:21:45,DELIVERED,NORTH
1884,537,2025-06-13 15:21:51,DELIVERED,EAST
1885,510,2025-08-13 15:12:28,CANCELLED,CENTRAL
1886,426,2025-04-26 23:22:45,DELIVERED,CENTRAL
1887,138,2024-09-25 10:52:42,DELIVERED,NORTH
1888,539,2025-08-18 14:01:39,SHIPPED,EAST
1889,407,2025-11-13 18:06:48,CANCELLED,CENTRAL
1890,418,2025-01-29 22:39:56,RETURNED,CENTRAL
1891,152,2026-05-01 01:22:58,DELIVERED,EAST
1892,95,2024-07-25 16:10:47,DELIVERED,EAST
1893,549,2024-08-04 13:41:30,CANCELLED,NORTH
1894,346,2026-02-03 09:10:48,DELIVERED,NORTH
1895,99,2024-12-16 01:30:24,DELIVERED,NORTH
1896,198,2024-08-24 00:59:38,DELIVERED,SOUTH
1897,408,2024-10-14 07:02:08,CANCELLED,NORTH
1898,467,2025-04-25 15:45:06,PLACED,SOUTH
1899,261,2025-12-03 17:00:42,PLACED,WEST
1900,188,2024-11-14 23:22:36,DELIVERED,WEST
1901,575,2025-01-06 12:21:23,DELIVERED,CENTRAL
1902,298,2024-07-31 16:03:10,SHIPPED,EAST
1903,6,2026-04-25 01:23:59,DELIVERED,EAST
1904,489,2024-12-28 00:54:45,DELIVERED,SOUTH
1905,384,2024-12-08 20:10:03,PLACED,EAST
1906,19,2024-08-11 18:36:09,DELIVERED,CENTRAL
1907,67,2025-08-16 22:04:10,DELIVERED,NORTH
1908,464,2025-02-11 06:03:15,DELIVERED,CENTRAL
1909,431,2026-01-03 21:22:28,CANCELLED,EAST
1910,468,2025-09-01 02:48:36,SHIPPED,EAST
1911,583,25-10-2025,DELIVERED,EAST
1912,513,2025-03-28 01:39:29,RETURNED,SOUTH
1913,229,2025-01-04 11:45:20,DELIVERED,WEST
1914,574,2024-08-23 02:04:03,DELIVERED,NORTH
1915,485,2024-11-28 20:47:43,DELIVERED,WEST
1916,32,2025-02-24 04:00:25,DELIVERED,EAST
1917,234,2025-05-07 09:00:31,DELIVERED,CENTRAL
1918,250,2024-12-31 04:30:50,DELIVERED,CENTRAL
1919,292,2025-11-16 10:42:33,RETURNED,NORTH
1920,580,2025-11-11 06:04:03,PLACED,SOUTH
1921,368,2025-01-12 18:06:05,DELIVERED,EAST
1922,564,2026-01-07 15:54:04,DELIVERED,NORTH
1923,,2026-06-17 15:37:05,CANCELLED,NORTH
