order_id,customer_id,order_date,status,region_code,is_future_dated,customer_id_missing
1267,27,2025-12-27 02:19:54,DELIVERED,EAST,False,False
1268,163,2025-09-15 09:34:53,DELIVERED,WEST,False,False
1269,159,2024-12-15 16:48:23,SHIPPED,EAST,False,False
1270,264,2024-07-12 12:05:27,CANCELLED,CENTRAL,False,False
1271,,2025-12-16 16:56:08,DELIVERED,CENTRAL,False,True
1272,175,2025-01-27 03:30:37,DELIVERED,CENTRAL,False,False
1273,384,2026-06-22 19:16:26,DELIVERED,CENTRAL,False,False
1274,496,2024-06-21 02:37:46,DELIVERED,NORTH,False,False
1275,317,2025-01-18 03:42:20,DELIVERED,NORTH,False,False
1276,366,2024-06-17 22:52:41,CANCELLED,CENTRAL,False,False
1277,208,2024-07-20 00:23:01,DELIVERED,NORTH,False,False
1278,520,2024-09-30 10:00:34,RETURNED,NORTH,False,False
1279,536,2025-07-01 19:03:31,DELIVERED,SOUTH,False,False
1280,251,2026-05-08 11:22:29,SHIPPED,CENTRAL,False,False
1281,285,2025-03-21 04:14:29,DELIVERED,NORTH,False,False
1282,136,2024-09-01 13:12:57,SHIPPED,SOUTH,False,False
1283,596,2024-10-29 15:46:47,DELIVERED,NORTH,False,False
1284,75,2024-11-26 19:56:41,DELIVERED,WEST,False,False
1285,556,2026-06-25 21:16:33,DELIVERED,NORTH,False,False
1286,115,2026-04-17 14:52:58,DELIVERED,SOUTH,False,False
1287,468,2025-06-25 01:50:14,DELIVERED,CENTRAL,False,False
1288,181,2026-06-19 17:58:17,DELIVERED,EAST,False,False
1289,545,2025-07-31 15:29:36,DELIVERED,CENTRAL,False,False
1290,451,2025-03-09 00:10:23,DELIVERED,EAST,False,False
1291,522,2025-02-07 09:57:35,SHIPPED,WEST,False,False
1292,97,2026-04-18 11:37:53,DELIVERED,CENTRAL,False,False
1293,199,2025-05-25 02:14:05,SHIPPED,CENTRAL,False,False
1294,544,2025-09-08 03:06:01,RETURNED,SOUTH,False,False
1295,159,2025-03-24 02:42:07,DELIVERED,SOUTH,False,False
1296,161,2026-06-04 23:37:10,DELIVERED,WEST,False,False
1297,276,2025-07-12 07:57:36,DELIVERED,EAST,False,False
1298,314,2025-11-30 19:35:59,CANCELLED,EAST,False,False
1299,436,2026-03-08 23:29:47,PLACED,WEST,False,False
1300,419,2025-01-02 00:00:00,RETURNED,EAST,False,False
1301,208,2025-07-01 00:00:00,DELIVERED,EAST,False,False
1302,438,2025-10-17 22:25:18,DELIVERED,SOUTH,False,False
1303,516,2025-07-29 14:04:54,SHIPPED,SOUTH,False,False
1304,492,2026-05-29 22:05:19,RETURNED,NORTH,False,False
1305,400,2026-06-25 14:13:03,SHIPPED,CENTRAL,False,False
1306,61,2025-11-13 08:28:52,DELIVERED,EAST,False,False
1307,292,2024-12-24 14:29:51,CANCELLED,NORTH,False,False
1308,424,2025-01-18 16:02:53,DELIVERED,CENTRAL,False,False
1309,91,2025-10-21 06:50:23,DELIVERED,EAST,False,False
1310,299,2025-01-03 05:00:37,DELIVERED,NORTH,False,False
1311,322,2025-12-12 03:36:57,RETURNED,WEST,False,False
1312,220,2026-05-27 12:28:25,SHIPPED,EAST,False,False
1313,266,2024-07-04 22:39:31,SHIPPED,WEST,False,False
1314,499,2024-08-31 15:38:17,RETURNED,CENTRAL,False,False
1315,580,2024-07-18 20:10:43,RETURNED,EAST,False,False
1316,504,2025-10-30 11:11:51,DELIVERED,NORTH,False,False
1317,572,2025-01-30 19:00:54,DELIVERED,NORTH,False,False
1318,480,2025-03-22 12:48:00,DELIVERED,WEST,False,False
1319,477,2025-01-21 10:37:31,DELIVERED,NORTH,False,False
1320,590,2026-04-01 16:56:05,CANCELLED,WEST,False,False
1321,7,2026-01-25 18:17:47,PLACED,SOUTH,False,False
1322,155,2025-05-11 05:56:27,DELIVERED,EAST,False,False
1323,206,2025-12-01 22:08:07,CANCELLED,CENTRAL,False,False
1324,152,2025-03-08 02:02:37,SHIPPED,CENTRAL,False,False
1325,41,2025-11-22 09:45:08,RETURNED,EAST,False,False
1326,236,2025-04-08 07:58:27,DELIVERED,WEST,False,False
1327,239,2025-05-02 11:08:16,DELIVERED,NORTH,False,False
1328,451,2026-01-02 17:15:41,PLACED,SOUTH,False,False
1329,458,2025-04-03 13:45:05,SHIPPED,WEST,False,False
1330,128,2025-02-26 00:04:52,DELIVERED,CENTRAL,False,False
1331,125,2025-04-20 15:52:12,SHIPPED,WEST,False,False
1332,367,2025-10-04 06:07:37,DELIVERED,SOUTH,False,False
1333,520,2025-06-30 00:00:00,DELIVERED,WEST,False,False
1334,390,2026-02-10 20:34:36,RETURNED,NORTH,False,False
1335,318,2026-04-04 10:14:36,RETURNED,EAST,False,False
1336,87,2026-01-25 08:33:17,CANCELLED,NORTH,False,False
1337,282,2025-10-14 04:24:50,PLACED,SOUTH,False,False
1338,10,2025-01-26 23:05:27,SHIPPED,WEST,False,False
1339,63,2025-04-20 22:51:54,CANCELLED,EAST,False,False
1340,425,2026-03-12 06:22:06,SHIPPED,CENTRAL,False,False
1341,186,2024-11-15 22:24:48,DELIVERED,NORTH,False,False
1342,314,2025-12-30 17:18:44,RETURNED,EAST,False,False
1343,30,2025-10-27 00:00:00,PLACED,WEST,False,False
1344,148,2024-08-10 05:37:30,DELIVERED,CENTRAL,False,False
1345,174,2024-06-22 04:56:46,DELIVERED,SOUTH,False,False
1346,68,2026-06-07 22:59:06,DELIVERED,WEST,False,False
1347,550,2024-05-31 02:54:15,DELIVERED,WEST,False,False
1348,264,2025-12-18 21:54:42,RETURNED,NORTH,False,False
1349,585,2025-05-05 16:30:41,DELIVERED,SOUTH,False,False
1350,85,2026-02-16 08:11:30,DELIVERED,CENTRAL,False,False
1351,232,2025-09-09 18:07:31,DELIVERED,WEST,False,False
1352,533,2025-07-18 08:15:40,DELIVERED,SOUTH,False,False
1353,384,2024-07-22 04:00:43,DELIVERED,WEST,False,False
1354,203,2024-06-21 05:57:10,SHIPPED,NORTH,False,False
1355,244,2025-10-13 00:52:43,PLACED,WEST,False,False
1356,353,2026-02-19 03:59:01,DELIVERED,SOUTH,False,False
1357,270,2024-11-29 00:36:55,DELIVERED,CENTRAL,False,False
1358,346,2025-03-15 10:29:26,DELIVERED,WEST,False,False
1359,468,2025-11-12 20:39:57,DELIVERED,EAST,False,False
1360,375,2024-07-08 11:30:07,RETURNED,SOUTH,False,False
1361,469,2024-12-02 20:16:45,DELIVERED,EAST,False,False
1362,356,2026-04-07 13:22:35,DELIVERED,NORTH,False,False
1363,517,2025-03-28 17:34:40,SHIPPED,SOUTH,False,False
1364,204,2025-11-30 19:42:32,DELIVERED,SOUTH,False,False
1365,544,2025-12-14 08:48:04,DELIVERED,CENTRAL,False,False
1366,163,2025-02-11 07:20:22,DELIVERED,CENTRAL,False,False
1367,156,2026-03-19 00:00:00,CANCELLED,EAST,False,False
1368,411,2026-03-15 09:51:55,CANCELLED,WEST,False,False
1369,,2025-06-24 10:13:59,DELIVERED,EAST,False,True
1370,69,2026-02-26 11:54:31,SHIPPED,WEST,False,False
1371,249,2025-02-01 16:27:58,DELIVERED,WEST,False,False
1372,255,2024-09-16 13:36:36,SHIPPED,EAST,False,False
1373,412,2025-01-20 21:14:12,SHIPPED,SOUTH,False,False
1374,,2024-11-28 04:57:47,DELIVERED,CENTRAL,False,True
1375,483,2026-04-10 19:57:50,DELIVERED,NORTH,False,False
1376,466,2025-11-11 07:27:50,CANCELLED,NORTH,False,False
1377,262,2026-05-24 17:20:17,DELIVERED,SOUTH,False,False
1378,499,2025-05-13 22:56:26,DELIVERED,NORTH,False,False
1379,372,2026-07-07 05:28:54,CANCELLED,WEST,False,False
1380,108,2025-08-08 06:44:45,CANCELLED,EAST,False,False
1381,521,2025-06-24 00:00:00,RETURNED,NORTH,False,False
1382,498,2026-07-07 22:02:45,SHIPPED,WEST,False,False
1383,107,2026-06-26 20:48:44,DELIVERED,CENTRAL,False,False
1384,532,2026-01-14 07:53:08,PLACED,NORTH,False,False
1385,101,2024-11-28 11:43:27,RETURNED,SOUTH,False,False
1386,432,2024-07-30 22:16:19,DELIVERED,WEST,False,False
1387,588,2024-07-26 21:45:31,RETURNED,WEST,False,False
1388,27,2025-03-06 18:23:22,PLACED,EAST,False,False
1389,423,2026-05-09 08:08:44,CANCELLED,EAST,False,False
1390,353,2025-06-20 08:14:54,DELIVERED,NORTH,False,False
1391,270,2025-02-03 11:18:28,SHIPPED,CENTRAL,False,False
1392,411,2025-02-21 06:47:15,CANCELLED,NORTH,False,False
1393,552,2025-05-18 12:27:32,DELIVERED,EAST,False,False
1394,93,2025-09-28 02:39:54,DELIVERED,SOUTH,False,False
1395,208,2026-06-23 02:32:18,DELIVERED,WEST,False,False
1396,164,2025-10-13 09:21:24,PLACED,SOUTH,False,False
1397,519,2025-09-02 03:16:26,DELIVERED,CENTRAL,False,False
1398,78,2024-10-17 15:39:30,DELIVERED,WEST,False,False
1399,150,2025-11-30 14:36:25,DELIVERED,WEST,False,False
1400,301,2024-10-04 17:04:14,DELIVERED,SOUTH,False,False
1401,42,2025-01-25 00:00:00,DELIVERED,EAST,False,False
1402,230,2025-05-05 03:59:08,SHIPPED,SOUTH,False,False
1403,222,2025-09-03 01:15:00,SHIPPED,NORTH,False,False
1404,495,2026-03-04 22:38:36,DELIVERED,CENTRAL,False,False
1405,191,2026-02-09 18:47:43,DELIVERED,WEST,False,False
1406,373,2025-07-13 10:07:47,DELIVERED,EAST,False,False
1407,241,2025-12-05 16:41:24,PLACED,SOUTH,False,False
1408,253,2024-12-16 00:41:42,PLACED,CENTRAL,False,False
1409,549,2025-05-18 21:54:36,DELIVERED,CENTRAL,False,False
1410,230,2024-08-20 15:29:38,DELIVERED,WEST,False,False
1411,447,2025-02-20 04:03:44,PLACED,WEST,False,False
1412,59,2026-06-09 09:55:18,CANCELLED,SOUTH,False,False
1413,363,2025-08-01 21:23:43,DELIVERED,NORTH,False,False
1414,503,2024-12-23 03:54:04,RETURNED,SOUTH,False,False
1415,318,2025-09-15 06:35:16,DELIVERED,CENTRAL,False,False
1416,521,2025-01-09 01:23:54,DELIVERED,CENTRAL,False,False
1417,7,2024-08-20 06:53:56,DELIVERED,EAST,False,False
1418,73,2026-03-03 16:16:49,DELIVERED,SOUTH,False,False
1419,184,2024-07-14 19:22:32,DELIVERED,WEST,False,False
1420,340,2026-02-15 21:37:53,DELIVERED,WEST,False,False
1421,391,2024-12-31 04:00:30,CANCELLED,SOUTH,False,False
1422,364,2026-03-29 13:01:00,CANCELLED,WEST,False,False
1423,267,2025-05-17 01:45:33,DELIVERED,NORTH,False,False
1424,97,2024-06-30 16:35:43,CANCELLED,NORTH,False,False
1425,61,2024-10-25 00:00:00,SHIPPED,CENTRAL,False,False
1426,335,2024-07-11 22:59:57,CANCELLED,CENTRAL,False,False
1427,72,2025-03-18 19:07:18,DELIVERED,WEST,False,False
1428,224,2024-10-27 15:08:46,CANCELLED,SOUTH,False,False
1429,588,2026-04-14 14:23:48,DELIVERED,SOUTH,False,False
1430,,2024-07-29 05:36:35,RETURNED,NORTH,False,True
1431,320,2024-11-13 10:08:25,DELIVERED,SOUTH,False,False
1432,172,2026-07-12 01:46:33,SHIPPED,SOUTH,False,False
1433,346,2026-01-24 01:13:25,DELIVERED,NORTH,False,False
1434,68,2025-12-19 02:02:32,SHIPPED,WEST,False,False
1435,,2024-08-29 01:40:04,RETURNED,WEST,False,True
1436,102,2024-10-18 06:59:28,DELIVERED,EAST,False,False
1437,577,2026-02-01 08:16:43,DELIVERED,SOUTH,False,False
1438,139,2025-04-02 15:31:22,DELIVERED,WEST,False,False
1439,387,2024-07-06 00:36:05,DELIVERED,EAST,False,False
1440,399,2025-08-19 03:21:57,DELIVERED,NORTH,False,False
1441,43,2024-10-15 13:09:03,DELIVERED,CENTRAL,False,False
1442,585,2025-09-29 00:00:00,DELIVERED,CENTRAL,False,False
1443,311,2025-11-27 10:46:20,RETURNED,NORTH,False,False
1444,445,2025-03-02 23:08:14,DELIVERED,NORTH,False,False
1445,102,2025-03-14 11:35:55,CANCELLED,EAST,False,False
1446,209,2024-06-23 05:20:18,PLACED,WEST,False,False
1447,120,2024-06-06 08:40:28,RETURNED,EAST,False,False
1448,400,2025-12-28 00:00:00,RETURNED,WEST,False,False
1449,146,2025-07-05 01:50:43,CANCELLED,WEST,False,False
1450,318,2025-07-27 11:49:17,DELIVERED,NORTH,False,False
1451,424,2025-03-20 08:56:31,CANCELLED,WEST,False,False
1452,11,2026-02-03 08:08:00,PLACED,WEST,False,False
1453,229,2024-11-23 16:24:34,SHIPPED,WEST,False,False
1454,550,2025-07-02 10:58:54,RETURNED,WEST,False,False
1455,294,2025-07-10 05:23:47,SHIPPED,NORTH,False,False
1456,207,2026-07-12 13:33:48,SHIPPED,CENTRAL,False,False
1457,481,2024-11-19 01:32:24,SHIPPED,WEST,False,False
1458,70,2025-12-27 04:13:30,DELIVERED,SOUTH,False,False
1459,43,2025-03-19 00:00:00,DELIVERED,EAST,False,False
1460,15,2025-11-11 06:21:24,CANCELLED,EAST,False,False
1461,359,2024-08-25 15:47:39,DELIVERED,SOUTH,False,False
1462,518,2025-03-11 18:38:37,DELIVERED,EAST,False,False
1463,,2026-04-14 08:10:02,PLACED,SOUTH,False,True
1464,295,2025-01-07 16:58:36,DELIVERED,EAST,False,False
1465,67,2024-06-26 03:01:24,DELIVERED,SOUTH,False,False
1466,330,2025-01-07 00:00:00,RETURNED,SOUTH,False,False
1467,4,2026-01-22 00:03:49,DELIVERED,NORTH,False,False
1468,37,2024-09-21 20:05:13,PLACED,WEST,False,False
1469,396,2026-01-20 19:43:26,DELIVERED,SOUTH,False,False
1470,257,2026-05-06 19:02:36,DELIVERED,SOUTH,False,False
1471,369,2025-08-18 15:02:48,DELIVERED,SOUTH,False,False
1472,398,2025-02-03 01:02:16,DELIVERED,NORTH,False,False
1473,308,2026-05-14 11:30:37,DELIVERED,CENTRAL,False,False
1474,412,2025-11-29 06:36:29,SHIPPED,WEST,False,False
1475,428,2026-05-02 15:24:23,DELIVERED,WEST,False,False
1476,346,2026-02-08 15:26:18,SHIPPED,CENTRAL,False,False
1477,223,2025-03-28 07:17:09,RETURNED,CENTRAL,False,False
1478,475,2026-02-23 03:06:02,DELIVERED,EAST,False,False
1479,145,2026-05-02 15:42:17,DELIVERED,CENTRAL,False,False
1480,205,2025-01-28 10:55:14,DELIVERED,CENTRAL,False,False
1481,,2025-04-15 17:08:10,DELIVERED,SOUTH,False,True
1482,577,2026-02-13 07:02:28,DELIVERED,SOUTH,False,False
1483,325,2024-12-18 19:26:46,DELIVERED,WEST,False,False
1484,544,2024-07-23 20:08:24,DELIVERED,NORTH,False,False
1485,9,2024-08-19 22:45:48,DELIVERED,NORTH,False,False
1486,366,2025-01-18 22:53:03,RETURNED,EAST,False,False
1487,372,2025-10-02 02:41:37,DELIVERED,WEST,False,False
1488,180,2024-11-03 16:10:30,CANCELLED,SOUTH,False,False
1489,156,2024-11-29 23:46:50,DELIVERED,CENTRAL,False,False
1490,576,2026-05-29 10:45:06,DELIVERED,EAST,False,False
1491,256,2025-01-12 19:22:11,RETURNED,NORTH,False,False
1492,139,2026-06-03 11:44:58,DELIVERED,SOUTH,False,False
1493,372,2025-03-08 11:15:01,DELIVERED,NORTH,False,False
1494,581,2025-11-08 19:47:29,RETURNED,EAST,False,False
1495,139,2026-01-31 11:03:31,RETURNED,NORTH,False,False
1496,202,2025-10-10 04:30:35,DELIVERED,NORTH,False,False
1497,,2026-03-09 22:25:33,RETURNED,EAST,False,True
1498,197,2024-07-05 10:04:06,DELIVERED,SOUTH,False,False
1499,245,2025-07-12 17:34:41,DELIVERED,WEST,False,False
1500,280,2026-05-11 14:44:26,DELIVERED,EAST,False,False
1501,134,2024-06-15 14:06:00,DELIVERED,NORTH,False,False
1502,205,2026-01-10 08:03:29,DELIVERED,EAST,False,False
1503,344,2026-03-20 11:02:14,DELIVERED,EAST,False,False
1504,355,2025-03-25 15:57:40,DELIVERED,EAST,False,False
1505,461,2024-10-08 17:23:52,CANCELLED,EAST,False,False
1506,,2024-12-15 15:47:24,CANCELLED,NORTH,False,True
1507,182,2025-01-24 05:45:52,DELIVERED,SOUTH,False,False
1508,,2024-06-19 21:20:55,DELIVERED,EAST,False,True
1509,73,2026-05-15 18:29:22,DELIVERED,EAST,False,False
1510,109,2024-08-25 06:02:08,DELIVERED,SOUTH,False,False
1511,84,2024-10-19 06:34:15,PLACED,SOUTH,False,False
1512,82,2025-03-25 06:05:13,DELIVERED,SOUTH,False,False
1513,508,2025-03-15 01:00:05,DELIVERED,CENTRAL,False,False
1514,63,2024-06-08 19:22:49,PLACED,SOUTH,False,False
1515,556,2025-03-20 03:18:54,DELIVERED,NORTH,False,False
1516,330,2025-05-18 17:51:03,SHIPPED,CENTRAL,False,False
1517,423,2025-08-16 08:35:44,SHIPPED,EAST,False,False
1518,247,2025-06-24 22:52:10,DELIVERED,SOUTH,False,False
1519,65,2024-08-31 20:01:24,DELIVERED,WEST,False,False
1520,,2024-10-14 01:30:56,DELIVERED,EAST,False,True
1521,68,2025-10-07 15:34:02,DELIVERED,WEST,False,False
1522,308,2025-09-28 23:10:58,DELIVERED,SOUTH,False,False
1523,,2025-11-29 04:52:40,DELIVERED,WEST,False,True
1524,413,2026-05-21 09:48:36,DELIVERED,SOUTH,False,False
1525,395,2024-07-07 00:40:25,CANCELLED,EAST,False,False
1526,153,2024-06-20 16:05:59,DELIVERED,SOUTH,False,False
1527,189,2024-06-24 11:02:23,DELIVERED,SOUTH,False,False
1528,,2026-01-29 07:27:54,SHIPPED,CENTRAL,False,True
1529,195,2026-07-14 09:10:19,DELIVERED,SOUTH,False,False
1530,62,2024-11-10 16:23:43,PLACED,EAST,False,False
1531,297,2026-07-06 18:17:20,CANCELLED,WEST,False,False
1532,316,2025-11-06 23:11:46,DELIVERED,CENTRAL,False,False
1533,125,2025-08-10 21:53:11,DELIVERED,EAST,False,False
1534,132,2026-06-04 14:13:07,PLACED,WEST,False,False
1535,253,2025-10-18 17:38:25,DELIVERED,EAST,False,False
1536,488,2025-11-10 08:21:15,DELIVERED,EAST,False,False
1537,131,2025-05-20 15:00:21,DELIVERED,CENTRAL,False,False
1538,256,2026-05-29 17:38:38,CANCELLED,EAST,False,False
1539,98,2025-01-15 11:05:32,DELIVERED,NORTH,False,False
1540,474,2025-07-17 05:28:18,PLACED,WEST,False,False
1541,283,2025-12-16 02:47:34,CANCELLED,NORTH,False,False
1542,229,2025-10-20 07:26:10,DELIVERED,CENTRAL,False,False
1543,150,2025-10-09 03:47:40,DELIVERED,EAST,False,False
1544,550,2025-03-18 08:25:12,RETURNED,CENTRAL,False,False
1545,303,2025-03-28 20:00:17,DELIVERED,CENTRAL,False,False
1546,386,2024-06-15 22:54:14,DELIVERED,SOUTH,False,False
1547,,2026-03-15 15:47:48,PLACED,WEST,False,True
1548,152,2026-01-13 10:43:03,DELIVERED,CENTRAL,False,False
1549,322,2025-07-28 22:45:35,DELIVERED,SOUTH,False,False
1550,465,2024-12-15 16:09:27,DELIVERED,NORTH,False,False
1551,335,2025-12-23 22:40:50,SHIPPED,WEST,False,False
1552,445,2026-02-03 10:42:51,SHIPPED,CENTRAL,False,False
1553,36,2025-10-15 00:00:00,DELIVERED,CENTRAL,False,False
1554,524,2024-12-20 20:20:56,DELIVERED,NORTH,False,False
1555,105,2025-05-30 01:56:31,PLACED,EAST,False,False
1556,347,2025-11-14 17:20:00,DELIVERED,WEST,False,False
1557,64,2026-02-04 03:35:00,DELIVERED,CENTRAL,False,False
1558,213,2024-11-25 00:47:58,DELIVERED,EAST,False,False
1559,58,2024-07-06 15:10:51,PLACED,SOUTH,False,False
1560,44,2025-05-26 10:24:14,RETURNED,SOUTH,False,False
1561,331,2026-02-03 20:49:15,PLACED,EAST,False,False
1562,425,2024-07-31 08:09:20,SHIPPED,NORTH,False,False
1563,597,2025-11-23 17:53:15,DELIVERED,CENTRAL,False,False
1564,522,2025-02-09 01:02:36,DELIVERED,SOUTH,False,False
1565,289,2026-01-01 10:56:13,DELIVERED,SOUTH,False,False
1566,263,2025-10-20 01:36:32,CANCELLED,WEST,False,False
1567,293,2026-04-22 03:03:48,DELIVERED,CENTRAL,False,False
1568,210,2024-08-02 17:12:02,DELIVERED,NORTH,False,False
1569,211,2025-09-05 20:58:46,CANCELLED,SOUTH,False,False
1570,311,2024-08-22 10:58:09,DELIVERED,SOUTH,False,False
1571,259,2024-07-05 23:47:43,DELIVERED,SOUTH,False,False
1572,342,2026-01-23 15:00:13,DELIVERED,WEST,False,False
1573,170,2026-06-14 22:14:34,DELIVERED,EAST,False,False
1574,255,2024-11-12 15:00:06,CANCELLED,NORTH,False,False
1575,12,2024-05-30 00:21:12,DELIVERED,WEST,False,False
1576,164,2025-12-22 17:53:23,SHIPPED,SOUTH,False,False
1577,382,2026-03-09 13:02:40,DELIVERED,EAST,False,False
1578,123,2025-07-12 03:07:20,DELIVERED,SOUTH,False,False
1579,32,2026-06-09 05:23:13,SHIPPED,NORTH,False,False
1580,241,2025-07-28 07:11:39,DELIVERED,CENTRAL,False,False
1581,157,2026-02-06 00:00:00,DELIVERED,NORTH,False,False
1582,443,2026-03-01 16:17:26,SHIPPED,NORTH,False,False
1583,46,2025-08-09 05:50:14,DELIVERED,WEST,False,False
1584,,2025-07-26 11:29:40,RETURNED,SOUTH,False,True
1585,459,2024-08-06 13:01:42,CANCELLED,WEST,False,False
1586,501,2024-08-11 11:16:04,DELIVERED,NORTH,False,False
1587,468,2025-02-08 14:26:16,DELIVERED,EAST,False,False
1588,554,2025-11-19 17:11:03,DELIVERED,CENTRAL,False,False
1589,479,2025-08-27 07:18:32,SHIPPED,WEST,False,False
1590,418,2026-03-31 15:21:54,PLACED,EAST,False,False
1591,341,2026-05-24 18:26:15,DELIVERED,CENTRAL,False,False
1592,169,2025-11-14 12:53:03,DELIVERED,SOUTH,False,False
1593,554,2025-02-01 15:54:19,CANCELLED,CENTRAL,False,False
1594,211,2026-02-04 17:00:20,PLACED,WEST,False,False
1595,514,2024-11-07 06:30:55,DELIVERED,EAST,False,False
1596,169,2025-11-01 05:58:01,DELIVERED,EAST,False,False
1597,383,2026-02-02 13:11:43,DELIVERED,WEST,False,False
1598,360,2024-11-11 07:52:20,SHIPPED,WEST,False,False
1599,193,2024-11-13 11:06:27,DELIVERED,NORTH,False,False
1600,314,2026-02-19 21:14:46,DELIVERED,SOUTH,False,False
1601,99,2025-03-22 17:14:28,PLACED,NORTH,False,False
1602,213,2024-09-17 19:36:16,PLACED,WEST,False,False
1603,433,2026-02-15 00:57:33,PLACED,CENTRAL,False,False
1604,398,2025-09-13 21:59:08,DELIVERED,CENTRAL,False,False
1605,43,2024-07-17 00:00:00,DELIVERED,EAST,False,False
1606,485,2026-01-16 03:26:00,DELIVERED,NORTH,False,False
1607,360,2026-06-30 00:00:00,RETURNED,WEST,False,False
1608,500,2024-10-11 21:12:20,DELIVERED,CENTRAL,False,False
1609,252,2024-10-23 00:47:01,DELIVERED,EAST,False,False
1610,,2025-09-23 06:41:14,DELIVERED,WEST,False,True
1611,421,2024-12-15 10:30:29,DELIVERED,NORTH,False,False
1612,456,2025-03-07 12:51:58,DELIVERED,CENTRAL,False,False
1613,549,2024-08-13 16:13:20,DELIVERED,NORTH,False,False
1614,503,2026-05-01 00:00:00,DELIVERED,SOUTH,False,False
1615,340,2025-01-25 11:13:12,RETURNED,NORTH,False,False
1616,498,2026-01-21 15:43:39,DELIVERED,SOUTH,False,False
1617,45,2025-05-12 01:48:00,DELIVERED,CENTRAL,False,False
1618,235,2024-11-26 08:07:54,SHIPPED,SOUTH,False,False
1619,,2026-07-09 00:00:00,DELIVERED,WEST,False,True
1620,538,2025-12-23 02:46:58,DELIVERED,NORTH,False,False
1621,35,2026-03-16 22:48:58,PLACED,NORTH,False,False
1622,367,2025-06-11 20:20:40,RETURNED,SOUTH,False,False
1623,166,2025-03-16 04:03:45,DELIVERED,WEST,False,False
1624,560,2025-07-12 13:35:59,DELIVERED,SOUTH,False,False
1625,119,2025-05-25 18:50:38,SHIPPED,EAST,False,False
1626,,2024-08-31 04:44:16,DELIVERED,NORTH,False,True
1627,273,2024-06-12 18:13:52,DELIVERED,SOUTH,False,False
1628,250,2025-04-26 18:07:59,SHIPPED,WEST,False,False
1629,220,2026-01-22 12:22:37,DELIVERED,CENTRAL,False,False
1630,73,2024-12-13 05:14:49,CANCELLED,SOUTH,False,False
1631,70,2024-09-19 18:21:17,DELIVERED,SOUTH,False,False
1632,424,2025-12-12 21:59:33,RETURNED,EAST,False,False
1633,,2025-10-09 20:38:34,DELIVERED,NORTH,False,True
1634,383,2025-05-14 02:12:29,DELIVERED,SOUTH,False,False
1635,522,2025-01-29 08:00:52,SHIPPED,CENTRAL,False,False
1636,77,2024-07-17 00:33:28,DELIVERED,CENTRAL,False,False
1637,150,2024-07-31 01:23:23,DELIVERED,WEST,False,False
1638,350,2025-10-20 02:42:56,RETURNED,WEST,False,False
1639,396,2024-12-29 05:41:50,DELIVERED,NORTH,False,False
1640,351,2024-09-04 18:21:48,DELIVERED,EAST,False,False
1641,296,2025-05-18 22:34:26,DELIVERED,EAST,False,False
1642,580,2025-09-17 21:28:03,SHIPPED,EAST,False,False
1643,422,2026-03-19 10:12:10,DELIVERED,SOUTH,False,False
1644,143,2025-08-31 06:58:03,SHIPPED,EAST,False,False
1645,567,2026-05-18 18:20:58,DELIVERED,SOUTH,False,False
1646,299,2025-04-14 14:18:46,DELIVERED,EAST,False,False
1647,509,2026-01-28 09:02:00,DELIVERED,EAST,False,False
1648,471,2025-01-12 07:56:51,DELIVERED,NORTH,False,False
1649,386,2026-01-30 15:07:14,PLACED,SOUTH,False,False
1650,261,2026-05-06 10:42:09,RETURNED,CENTRAL,False,False
1651,284,2026-03-14 05:07:21,SHIPPED,NORTH,False,False
1652,502,2026-06-09 00:17:31,DELIVERED,EAST,False,False
1653,186,2024-08-22 15:59:14,PLACED,NORTH,False,False
1654,562,2024-12-13 22:38:26,DELIVERED,WEST,False,False
1655,581,2024-11-19 02:29:15,DELIVERED,CENTRAL,False,False
1656,292,2025-05-23 01:13:40,SHIPPED,CENTRAL,False,False
1657,274,2025-11-30 00:00:00,CANCELLED,SOUTH,False,False
1658,599,2025-05-06 13:26:01,SHIPPED,WEST,False,False
1659,18,2024-10-18 15:21:10,DELIVERED,CENTRAL,False,False
1660,277,2024-12-09 12:03:20,PLACED,WEST,False,False
1661,471,2025-02-23 14:09:21,RETURNED,EAST,False,False
1662,245,2026-04-06 01:10:53,DELIVERED,CENTRAL,False,False
1663,457,2024-11-01 21:56:18,CANCELLED,WEST,False,False
1664,454,2026-01-17 00:00:00,CANCELLED,WEST,False,False
1665,279,2026-07-02 13:11:14,DELIVERED,CENTRAL,False,False
1666,22,2026-01-22 13:59:06,CANCELLED,CENTRAL,False,False
1667,148,2026-01-06 16:20:40,SHIPPED,WEST,False,False
1668,322,2025-07-29 20:44:45,SHIPPED,EAST,False,False
1669,389,2026-05-29 16:10:14,RETURNED,CENTRAL,False,False
1670,67,2024-07-02 23:43:11,DELIVERED,EAST,False,False
1671,21,2026-04-21 19:00:52,RETURNED,NORTH,False,False
1672,357,2025-12-20 11:38:34,RETURNED,EAST,False,False
1673,173,2025-03-30 00:40:50,CANCELLED,WEST,False,False
1674,235,2025-01-31 14:45:57,PLACED,CENTRAL,False,False
1675,82,2025-06-30 08:30:26,DELIVERED,EAST,False,False
1676,447,2025-03-14 23:19:51,SHIPPED,EAST,False,False
1677,69,2024-10-20 08:06:41,DELIVERED,CENTRAL,False,False
1678,181,2026-05-30 12:07:46,RETURNED,SOUTH,False,False
