delivery_id,drone_id,source,destination,distance_km,start_time,end_time,status
DEL03991,D030,Warehouse-North,Zone-01,31.22,2025-10-05 03:55:58,2025-10-05 04:27:21,SUCCESS
DEL03992,D100,Warehouse-South,Zone-18,18.95,2026-03-01 19:33:25,2026-03-01 19:59:00,SUCCESS
DEL03993,D078,Hub-Central,Zone-22,6.46,2026-03-17 01:15:46,2026-03-17 01:23:40,SUCCESS
DEL03994,D088,Warehouse-North,Zone-18,32.55,2026-02-21 06:58:23,2026-02-21 07:31:15,SUCCESS
DEL03995,D062,Hub-Central,Zone-25,13.06,2025-10-11 02:59:31,2025-10-11 03:13:02,SUCCESS
DEL03996,D049,Warehouse-South,Zone-14,47.92,2026-02-13 00:59:16,2026-02-13 01:36:51,SUCCESS
DEL03997,D090,Hub-West,Zone-05,33.81,2025-12-22 21:11:19,2025-12-22 21:41:01,SUCCESS
DEL03998,D015,Warehouse-North,Zone-29,23.58,2025-12-25 01:00:29,2025-12-25 01:10:53,FAILED
DEL03999,D079,Warehouse-East,Zone-12,23.59,2026-03-25 10:51:15,2026-03-25 11:05:49,FAILED
DEL04000,D025,Hub-Central,Zone-30,12.39,2025-12-06 15:04:52,2025-12-06 15:15:29,SUCCESS
DEL04001,D008,Warehouse-South,Zone-03,12.06,2025-11-16 05:57:13,2025-11-16 06:12:27,SUCCESS
DEL04002,D076,Warehouse-South,Zone-14,36.78,2025-10-02 22:50:05,2025-10-02 23:29:50,SUCCESS
DEL04003,D096,Hub-West,Zone-19,8.06,2026-02-24 03:13:33,2026-02-24 03:20:51,SUCCESS
DEL04004,D006,Warehouse-North,Zone-28,17.35,2026-03-05 16:30:19,2026-03-05 16:48:04,SUCCESS
DEL04005,D093,Warehouse-North,Zone-03,24.58,2025-11-18 12:43:22,2025-11-18 12:59:41,SUCCESS
DEL04006,D008,Hub-Central,Zone-06,20.59,2025-10-25 14:32:19,2025-10-25 14:50:44,SUCCESS
DEL04007,D037,Warehouse-East,Zone-12,17.72,2025-10-09 11:44:50,2025-10-09 12:05:12,SUCCESS
DEL04008,D078,Warehouse-South,Zone-10,20.53,2026-02-05 05:29:42,2026-02-05 05:48:15,SUCCESS
DEL04009,D017,Hub-Central,Zone-16,7.17,2026-01-26 16:44:30,2026-01-26 16:50:46,SUCCESS
DEL04010,D085,Warehouse-North,Zone-03,41.55,2025-10-24 18:18:54,2025-10-24 18:57:06,SUCCESS
DEL04011,D033,Warehouse-South,Zone-16,42.16,2026-01-14 13:34:29,2026-01-14 14:37:27,SUCCESS
DEL04012,D091,Warehouse-East,Zone-29,47.28,2026-02-20 18:22:01,2026-02-20 19:08:43,SUCCESS
DEL04013,D029,Warehouse-East,Zone-12,14.27,2025-12-26 03:03:17,2025-12-26 03:14:16,SUCCESS
DEL04014,D100,Warehouse-East,Zone-28,18.21,2026-01-16 01:44:14,2026-01-16 01:59:02,SUCCESS
DEL04015,D084,Hub-West,Zone-29,33.33,2025-11-17 10:04:53,2025-11-17 10:19:07,FAILED
DEL04016,D035,Hub-West,Zone-17,18.89,2025-12-01 21:59:25,2025-12-01 22:21:37,SUCCESS
DEL04017,D014,Warehouse-East,Zone-29,55.86,2025-10-11 11:38:48,2025-10-11 12:58:05,SUCCESS
DEL04018,D053,Hub-West,Zone-16,33.59,2026-02-14 23:52:33,2026-02-15 00:43:08,SUCCESS
DEL04019,D036,Warehouse-South,Zone-30,12.85,2025-10-16 05:35:06,2025-10-16 05:42:57,FAILED
DEL04020,D018,Hub-West,Zone-08,6.87,2026-03-13 09:19:34,2026-03-13 09:25:47,SUCCESS
DEL04021,D040,Hub-West,Zone-07,36.88,2026-02-22 01:32:41,2026-02-22 01:47:39,FAILED
DEL04022,D016,Warehouse-South,Zone-02,32.19,2025-12-12 07:27:47,2025-12-12 07:53:11,SUCCESS
DEL04023,D031,Hub-Central,Zone-21,21.16,2026-02-13 14:30:33,2026-02-13 14:55:14,SUCCESS
DEL04024,D098,Warehouse-North,Zone-01,14.72,2025-12-28 02:41:19,2025-12-28 03:03:17,SUCCESS
DEL04025,D064,Warehouse-North,Zone-09,23.59,2026-03-12 09:33:28,2026-03-12 10:02:24,SUCCESS
DEL04026,D036,Hub-Central,Zone-10,25.9,2026-01-23 05:23:52,2026-01-23 05:50:57,SUCCESS
DEL04027,D011,Warehouse-East,Zone-28,27.21,2025-10-12 14:18:56,2025-10-12 14:43:57,SUCCESS
DEL04028,D079,Hub-Central,Zone-01,6.29,2025-12-14 13:16:21,2025-12-14 13:18:26,FAILED
DEL04029,D049,Hub-Central,Zone-02,31.88,2025-12-14 16:39:38,2025-12-14 16:51:47,FAILED
DEL04030,D029,Hub-Central,Zone-06,6.63,2025-11-09 22:46:18,2025-11-09 22:53:19,SUCCESS
DEL04031,D085,Hub-West,Zone-02,34.45,2025-12-23 17:00:05,2025-12-23 17:29:31,SUCCESS
DEL04032,D085,Warehouse-North,Zone-18,53.09,2025-11-29 06:05:35,2025-11-29 06:43:41,SUCCESS
DEL04033,D098,Warehouse-North,Zone-30,11.2,2025-12-07 12:53:11,2025-12-07 13:06:58,SUCCESS
DEL04034,D078,Warehouse-East,Zone-30,21.61,2026-02-24 12:07:21,2026-02-24 12:27:48,SUCCESS
DEL04035,D034,Hub-West,Zone-07,10.68,2026-03-07 08:00:33,2026-03-07 08:11:54,SUCCESS
DEL04036,D097,Warehouse-East,Zone-24,56.38,2025-10-06 07:26:15,2025-10-06 08:17:15,SUCCESS
DEL04037,D080,Hub-Central,Zone-26,11.13,2025-12-24 06:56:26,2025-12-24 07:05:38,SUCCESS
DEL04038,D094,Warehouse-North,Zone-26,38.24,2026-03-30 07:26:00,2026-03-30 08:02:22,SUCCESS
DEL04039,D014,Hub-Central,Zone-24,49.88,2026-01-16 10:32:15,2026-01-16 11:08:33,SUCCESS
DEL04040,D087,Hub-West,Zone-15,12.29,2025-11-25 19:28:01,2025-11-25 19:39:52,SUCCESS
DEL04041,D055,Hub-West,Zone-25,26.34,2026-01-20 04:31:16,2026-01-20 04:57:56,SUCCESS
DEL04042,D067,Warehouse-South,Zone-13,46.14,2025-11-20 12:09:25,2025-11-20 13:01:57,SUCCESS
DEL04043,D060,Warehouse-South,Zone-05,48.32,2026-02-22 18:54:20,2026-02-22 19:31:04,SUCCESS
DEL04044,D002,Warehouse-East,Zone-03,60.73,2025-11-24 12:09:26,2025-11-24 13:27:07,SUCCESS
DEL04045,D032,Hub-West,Zone-10,35.05,2026-02-27 18:42:04,2026-02-27 19:12:11,SUCCESS
DEL04046,D044,Hub-Central,Zone-02,21.13,2026-01-19 21:26:16,2026-01-19 21:41:21,SUCCESS
DEL04047,D079,Warehouse-East,Zone-09,22.97,2025-11-23 06:11:25,2025-11-23 06:32:29,SUCCESS
DEL04048,D085,Hub-West,Zone-01,43.17,2025-11-18 15:28:35,2025-11-18 15:54:26,FAILED
DEL04049,D016,Hub-West,Zone-22,40.0,2025-11-29 14:14:06,2025-11-29 14:47:49,SUCCESS
DEL04050,D042,Warehouse-East,Zone-28,30.43,2026-03-12 08:02:29,2026-03-12 08:24:44,SUCCESS
DEL04051,D023,Hub-Central,Zone-01,27.65,2025-12-26 04:17:54,2025-12-26 04:31:31,FAILED
DEL04052,D057,Hub-Central,Zone-02,11.82,2025-10-02 17:20:25,2025-10-02 17:30:54,SUCCESS
DEL04053,D046,Hub-West,Zone-07,43.22,2026-01-02 05:55:51,2026-01-02 06:25:11,SUCCESS
DEL04054,D053,Hub-West,Zone-03,13.29,2025-10-12 09:01:30,2025-10-12 09:07:36,FAILED
DEL04055,D036,Hub-West,Zone-18,30.22,2026-03-24 04:31:45,2026-03-24 04:53:14,SUCCESS
DEL04056,D041,Hub-Central,Zone-06,27.82,2025-10-13 10:27:51,2025-10-13 10:52:24,SUCCESS
DEL04057,D034,Warehouse-East,Zone-09,19.05,2026-02-26 17:42:38,2026-02-26 17:56:07,SUCCESS
DEL04058,D064,Warehouse-South,Zone-21,16.34,2025-10-25 16:53:59,2025-10-25 17:05:22,SUCCESS
DEL04059,D023,Hub-West,Zone-21,7.57,2025-10-29 12:36:42,2025-10-29 12:47:07,SUCCESS
DEL04060,D007,Warehouse-North,Zone-21,27.96,2025-11-15 04:19:56,2025-11-15 04:52:51,SUCCESS
DEL04061,D005,Hub-West,Zone-28,34.27,2025-11-05 18:41:34,2025-11-05 19:21:48,SUCCESS
DEL04062,D057,Warehouse-East,Zone-02,15.24,2026-01-21 14:29:11,2026-01-21 14:36:42,FAILED
DEL04063,D071,Warehouse-South,Zone-02,22.89,2026-02-17 07:07:45,2026-02-17 07:34:06,SUCCESS
DEL04064,D092,Warehouse-East,Zone-01,13.93,2025-11-20 07:16:57,2025-11-20 07:30:28,SUCCESS
DEL04065,D087,Warehouse-East,Zone-18,,2026-03-14 01:39:48,2026-03-14 01:45:25,FAILED
DEL04066,D092,Hub-West,Zone-08,27.67,2025-10-09 16:28:16,2025-10-09 16:51:17,SUCCESS
DEL04067,D045,Warehouse-North,Zone-17,49.32,2025-10-22 04:44:19,2025-10-22 05:20:49,FAILED
DEL04068,D057,Hub-West,Zone-03,23.06,2025-10-22 23:28:08,2025-10-22 23:49:26,SUCCESS
DEL04069,D031,Warehouse-East,Zone-19,30.96,2025-11-09 14:54:15,2025-11-09 15:21:28,SUCCESS
DEL04070,D048,Hub-Central,Zone-03,25.31,2026-03-11 00:03:44,2026-03-11 00:39:17,SUCCESS
DEL04071,D083,Warehouse-East,Zone-05,39.51,2025-12-22 19:31:08,2025-12-22 20:05:47,SUCCESS
DEL04072,D004,Hub-West,Zone-26,27.4,2025-12-03 09:47:21,2025-12-03 10:07:24,SUCCESS
DEL04073,D047,Hub-Central,Zone-29,33.69,2025-12-05 01:08:48,2025-12-05 01:50:01,SUCCESS
DEL04074,D084,Hub-Central,Zone-10,20.21,2025-12-12 18:18:04,2025-12-12 18:40:57,SUCCESS
DEL04075,D080,Warehouse-South,Zone-12,11.58,2025-10-07 01:12:14,2025-10-07 01:20:13,SUCCESS
DEL04076,D006,Warehouse-South,Zone-30,42.84,2025-11-26 11:33:52,2025-11-26 12:10:51,SUCCESS
DEL04077,D076,Warehouse-North,Zone-20,8.76,2025-10-05 23:00:11,2025-10-05 23:09:41,SUCCESS
DEL04078,D028,Warehouse-East,Zone-17,36.37,2026-03-06 21:42:44,2026-03-06 22:20:33,SUCCESS
DEL04079,D092,Hub-West,Zone-26,21.52,2026-03-01 15:08:07,2026-03-01 15:22:05,SUCCESS
DEL04080,D075,Warehouse-East,Zone-07,35.19,2026-02-16 10:04:34,2026-02-16 10:34:54,SUCCESS
DEL04081,D049,Hub-West,Zone-02,42.18,2026-03-11 07:28:02,2026-03-11 08:04:40,SUCCESS
DEL04082,D085,Warehouse-South,Zone-13,17.04,2026-02-19 00:36:56,2026-02-19 00:45:10,FAILED
DEL04083,D098,Warehouse-North,Zone-03,7.26,2026-02-04 01:32:51,2026-02-04 01:40:15,SUCCESS
DEL04084,D029,Hub-West,Zone-19,15.82,2026-01-18 18:57:57,2026-01-18 19:11:44,SUCCESS
DEL04085,D081,Hub-Central,Zone-18,45.71,2026-01-15 10:57:03,2026-01-15 11:33:05,FAILED
DEL04086,D094,Hub-West,Zone-26,74.78,2025-10-24 13:01:49,2025-10-24 14:44:22,SUCCESS
DEL04087,D007,Hub-Central,Zone-22,36.64,2026-01-26 21:18:01,2026-01-26 22:05:35,SUCCESS
DEL04088,D068,Hub-Central,Zone-11,26.21,2026-01-10 00:56:29,2026-01-10 01:34:37,SUCCESS
DEL04089,D035,Hub-West,Zone-10,61.75,2025-11-07 20:52:32,2025-11-07 21:38:42,SUCCESS
DEL04090,D032,Warehouse-South,Zone-26,23.23,2025-12-03 19:46:50,2025-12-03 20:03:08,FAILED
DEL04091,D099,Warehouse-South,Zone-15,62.91,2025-12-10 06:52:44,2025-12-10 07:57:58,SUCCESS
DEL04092,D041,Warehouse-North,Zone-23,13.61,2026-02-23 06:48:36,2026-02-23 07:02:08,SUCCESS
DEL04093,D031,Hub-Central,Zone-12,40.27,2025-12-26 09:53:06,2025-12-26 10:49:48,SUCCESS
DEL04094,D011,Hub-West,Zone-17,8.16,2025-12-08 08:22:01,2025-12-08 08:31:46,SUCCESS
DEL04095,D010,Warehouse-East,Zone-21,54.42,2026-03-27 14:30:37,2026-03-27 14:49:31,FAILED
DEL04096,D062,Warehouse-South,Zone-15,5.72,2026-01-26 12:31:22,2026-01-26 12:39:27,SUCCESS
DEL04097,D054,Hub-West,Zone-27,13.46,2025-11-14 14:46:28,2025-11-14 15:04:42,SUCCESS
DEL04098,D017,Hub-West,Zone-08,20.92,2026-03-29 18:09:13,2026-03-29 18:17:36,FAILED
DEL04099,D100,Hub-Central,Zone-22,39.14,2026-03-26 13:29:07,2026-03-26 14:28:13,SUCCESS
DEL04100,D075,Warehouse-South,Zone-20,24.91,2026-02-07 07:19:52,2026-02-07 07:52:58,SUCCESS
DEL04101,D034,Warehouse-East,Zone-11,26.73,2026-03-04 12:57:27,2026-03-04 13:22:13,SUCCESS
DEL04102,D041,Warehouse-North,Zone-14,28.02,2025-10-23 21:45:07,2025-10-23 22:05:33,SUCCESS
DEL04103,D054,Warehouse-South,Zone-19,32.54,2026-01-07 01:35:29,2026-01-07 02:12:08,SUCCESS
DEL04104,D064,Warehouse-South,Zone-29,60.28,2026-01-31 20:16:06,2026-01-31 21:05:46,SUCCESS
DEL04105,D024,Hub-Central,Zone-01,39.5,2026-03-20 04:20:47,2026-03-20 04:49:28,SUCCESS
DEL04106,D022,Hub-Central,Zone-09,65.0,2025-10-24 10:55:00,2025-10-24 12:26:47,SUCCESS
DEL04107,D098,Hub-Central,Zone-24,13.24,2026-01-16 16:31:27,2026-01-16 16:37:58,FAILED
DEL04108,D013,Warehouse-North,Zone-27,12.04,2025-10-25 13:03:25,2025-10-25 13:19:01,SUCCESS
DEL04109,D056,Warehouse-South,Zone-03,5.58,2025-10-05 15:31:43,2025-10-05 15:37:36,SUCCESS
DEL04110,D017,Hub-West,Zone-30,24.76,2026-01-08 23:35:39,2026-01-09 00:11:19,SUCCESS
DEL04111,D050,Hub-Central,Zone-12,13.55,2026-03-25 14:09:31,2026-03-25 14:19:07,SUCCESS
DEL04112,D017,Hub-West,Zone-08,22.71,2025-12-18 02:56:07,2025-12-18 03:22:05,SUCCESS
DEL04113,D092,Warehouse-North,Zone-11,25.48,2025-11-26 23:18:19,2025-11-26 23:24:55,FAILED
DEL04114,D044,Hub-West,Zone-20,7.67,2026-01-23 20:29:14,2026-01-23 20:35:09,SUCCESS
DEL04115,D014,Warehouse-North,Zone-03,,2026-02-18 05:36:02,2026-02-18 05:59:38,FAILED
DEL04116,D095,Warehouse-East,Zone-15,32.46,2026-03-28 18:53:00,2026-03-28 19:24:59,SUCCESS
DEL04117,D053,Hub-Central,Zone-24,35.16,2026-01-31 11:53:24,2026-01-31 12:15:24,FAILED
DEL04118,D056,Hub-Central,Zone-23,26.24,2025-11-26 04:11:39,2025-11-26 04:35:52,SUCCESS
DEL04119,D018,Warehouse-South,Zone-24,17.96,2026-02-20 10:05:33,2026-02-20 10:28:50,SUCCESS
DEL04120,D099,Hub-West,Zone-03,30.41,2026-01-23 11:32:24,2026-01-23 11:49:56,FAILED
DEL04121,D020,Warehouse-North,Zone-19,29.28,2026-03-23 21:47:40,2026-03-23 22:07:50,SUCCESS
DEL04122,D076,Hub-Central,Zone-13,41.86,2025-12-11 19:44:14,2025-12-11 20:47:16,SUCCESS
DEL04123,D042,Warehouse-South,Zone-17,7.01,2025-12-25 03:57:49,2025-12-25 04:02:35,SUCCESS
DEL04124,D093,Warehouse-East,Zone-25,50.15,2026-01-23 04:39:19,2026-01-23 05:29:42,SUCCESS
DEL04125,D013,Warehouse-East,Zone-16,37.3,2025-11-15 02:25:35,2025-11-15 02:50:59,FAILED
DEL04126,D044,Hub-West,Zone-17,42.82,2025-10-10 09:02:17,2025-10-10 09:34:07,SUCCESS
DEL04127,D068,Hub-West,Zone-28,62.77,2026-01-21 14:11:43,2026-01-21 15:22:15,SUCCESS
DEL04128,D055,Warehouse-East,Zone-13,33.95,2025-11-25 09:23:41,2025-11-25 09:49:22,SUCCESS
DEL04129,D041,Warehouse-South,Zone-05,16.32,2026-02-25 01:16:29,2026-02-25 01:38:49,SUCCESS
DEL04130,D006,Warehouse-South,Zone-14,49.51,2026-03-08 01:27:18,2026-03-08 02:03:02,SUCCESS
DEL04131,D067,Hub-West,Zone-29,7.08,2025-11-24 00:46:04,2025-11-24 00:51:57,SUCCESS
DEL04132,D079,Warehouse-North,Zone-12,7.31,2025-12-01 01:03:29,2025-12-01 01:09:16,SUCCESS
DEL04133,D037,Warehouse-North,Zone-10,61.55,2025-11-02 03:43:01,2025-11-02 04:37:53,SUCCESS
DEL04134,D036,Hub-Central,Zone-08,15.34,2026-01-03 11:53:12,2026-01-03 12:04:47,SUCCESS
DEL04135,D022,Warehouse-East,Zone-20,33.62,2025-11-26 00:24:31,2025-11-26 00:51:46,SUCCESS
DEL04136,D097,Warehouse-South,Zone-22,61.61,2025-10-21 14:33:08,2025-10-21 15:24:17,SUCCESS
DEL04137,D036,Warehouse-North,Zone-07,42.39,2025-10-28 09:07:19,2025-10-28 09:42:18,SUCCESS
DEL04138,D071,Hub-West,Zone-25,13.21,2026-03-12 21:02:40,2026-03-12 21:14:18,SUCCESS
DEL04139,D022,Hub-West,Zone-29,27.42,2025-10-06 07:27:38,2025-10-06 08:04:14,SUCCESS
DEL04140,D006,Hub-West,Zone-18,64.52,2026-03-22 22:42:14,2026-03-22 23:37:22,SUCCESS
DEL04141,D025,Hub-Central,Zone-27,42.68,2025-10-02 07:03:41,2025-10-02 07:32:27,FAILED
DEL04142,D004,Warehouse-South,Zone-10,40.79,2025-12-11 18:11:01,2025-12-11 18:48:20,SUCCESS
DEL04143,D074,Hub-Central,Zone-17,18.59,2025-12-22 19:38:45,2025-12-22 20:05:18,SUCCESS
DEL04144,D017,Hub-Central,Zone-10,26.2,2026-03-11 08:55:00,2026-03-11 09:21:33,SUCCESS
DEL04145,D015,Warehouse-North,Zone-15,9.54,2026-02-17 01:58:16,2026-02-17 02:05:22,SUCCESS
DEL04146,D056,Warehouse-East,Zone-03,28.97,2026-01-04 18:44:14,2026-01-04 19:19:32,SUCCESS
DEL04147,D018,Warehouse-North,Zone-12,27.98,2025-11-24 01:41:09,2025-11-24 02:02:00,SUCCESS
DEL04148,D011,Warehouse-South,Zone-24,30.91,2026-02-22 12:35:04,2026-02-22 13:04:33,SUCCESS
DEL04149,D010,Warehouse-South,Zone-17,38.84,2025-12-03 12:28:11,2025-12-03 13:22:13,SUCCESS
DEL04150,D043,Hub-Central,Zone-21,20.56,2025-11-23 14:45:24,2025-11-23 15:00:50,SUCCESS
DEL04151,D095,Warehouse-North,Zone-23,34.4,2026-01-08 14:01:36,2026-01-08 14:43:20,SUCCESS
DEL04152,D089,Warehouse-North,Zone-14,10.73,2025-12-01 03:07:14,2025-12-01 03:20:59,SUCCESS
DEL04153,D013,Hub-West,Zone-11,36.99,2026-02-14 22:01:16,2026-02-14 22:33:33,SUCCESS
DEL04154,D025,Hub-West,Zone-22,9.53,2026-03-13 09:21:10,2026-03-13 09:35:07,SUCCESS
DEL04155,D081,Warehouse-North,Zone-08,36.08,2025-10-07 22:04:35,2025-10-07 22:34:12,SUCCESS
DEL04156,D018,Hub-Central,Zone-28,33.06,2026-01-22 20:33:29,2026-01-22 21:01:31,SUCCESS
DEL04157,D029,Warehouse-South,Zone-09,8.25,2026-02-08 18:01:38,2026-02-08 18:09:36,SUCCESS
DEL04158,D061,Hub-Central,Zone-27,46.59,2025-10-30 09:43:45,2025-10-30 10:47:01,SUCCESS
DEL04159,D024,Hub-Central,Zone-10,40.91,2026-02-20 10:38:26,2026-02-20 11:04:50,SUCCESS
DEL04160,D017,Warehouse-North,Zone-17,12.47,2025-11-08 13:25:01,2025-11-08 13:34:28,SUCCESS
DEL04161,D093,Warehouse-South,Zone-01,37.11,2026-02-23 12:40:17,2026-02-23 13:08:53,SUCCESS
DEL04162,D056,Hub-Central,Zone-18,13.32,2025-10-14 01:27:36,2025-10-14 01:37:22,SUCCESS
DEL04163,D079,Warehouse-South,Zone-02,7.9,2025-11-10 11:53:57,2025-11-10 12:01:54,SUCCESS
DEL04164,D054,Warehouse-East,Zone-20,32.4,2026-02-11 14:13:36,2026-02-11 14:48:00,SUCCESS
DEL04165,D049,Hub-West,Zone-08,6.52,2026-01-31 12:47:45,2026-01-31 12:55:41,SUCCESS
DEL04166,D082,Hub-Central,Zone-17,6.59,2025-12-07 17:04:38,2025-12-07 17:08:09,FAILED
DEL04167,D085,Warehouse-East,Zone-27,51.87,2025-11-04 23:09:38,2025-11-05 00:26:33,SUCCESS
DEL04168,D030,Warehouse-East,Zone-22,25.1,2026-03-19 21:58:39,2026-03-19 22:28:13,SUCCESS
DEL04169,D063,Hub-Central,Zone-20,58.92,2026-01-04 04:35:59,2026-01-04 05:26:57,SUCCESS
DEL04170,D046,Hub-Central,Zone-10,38.86,2026-01-14 12:29:22,2026-01-14 13:00:42,SUCCESS
DEL04171,D013,Warehouse-North,Zone-29,53.05,2025-11-12 12:17:24,2025-11-12 12:41:26,FAILED
DEL04172,D097,Warehouse-East,Zone-14,31.17,2026-02-26 08:12:09,2026-02-26 08:36:49,SUCCESS
DEL04173,D058,Warehouse-South,Zone-22,29.18,2025-12-03 04:27:36,2025-12-03 04:48:35,SUCCESS
DEL04174,D055,Warehouse-South,Zone-15,37.03,2025-10-23 11:45:23,2025-10-23 12:30:18,SUCCESS
DEL04175,D041,Warehouse-North,Zone-12,27.37,2026-02-06 06:40:44,2026-02-06 07:13:22,SUCCESS
DEL04176,D090,Warehouse-South,Zone-25,10.94,2025-12-17 07:13:50,2025-12-17 07:28:43,SUCCESS
DEL04177,D062,Hub-Central,Zone-20,7.96,2026-03-13 03:14:48,2026-03-13 03:20:30,SUCCESS
DEL04178,D053,Warehouse-South,Zone-01,37.37,2026-02-11 10:41:10,2026-02-11 11:09:02,SUCCESS
DEL04179,D038,Hub-West,Zone-07,35.58,2025-11-22 00:36:56,2025-11-22 01:08:16,SUCCESS
DEL04180,D053,Hub-West,Zone-25,34.78,2025-10-12 19:21:49,2025-10-12 19:48:29,SUCCESS
DEL04181,D042,Warehouse-East,Zone-14,16.62,2025-11-20 19:10:07,2025-11-20 19:24:34,SUCCESS
DEL04182,D051,Hub-Central,Zone-14,32.57,2026-03-07 02:21:20,2026-03-07 02:44:58,SUCCESS
DEL04183,D052,Warehouse-North,Zone-09,30.2,2025-11-20 14:56:49,2025-11-20 15:23:17,SUCCESS
DEL04184,D063,Warehouse-South,Zone-11,34.13,2026-02-19 09:35:48,2026-02-19 10:06:58,SUCCESS
DEL04185,D082,Warehouse-North,Zone-10,25.87,2026-03-08 22:36:03,2026-03-08 23:08:02,SUCCESS
DEL04186,D058,Warehouse-South,Zone-19,,2025-12-19 13:51:36,2025-12-19 14:08:06,SUCCESS
DEL04187,D022,Warehouse-South,Zone-25,49.93,2026-01-13 02:00:07,2026-01-13 02:39:48,SUCCESS
DEL04188,D081,Hub-West,Zone-20,45.06,2025-10-22 10:06:28,2025-10-22 10:49:34,SUCCESS
DEL04189,D043,Hub-West,Zone-18,31.66,2025-10-26 02:11:13,2025-10-26 02:49:43,SUCCESS
DEL04190,D003,Warehouse-North,Zone-26,11.52,2026-02-18 05:49:47,2026-02-18 05:58:32,SUCCESS
DEL04191,D049,Warehouse-East,Zone-30,33.17,2025-10-18 12:36:29,2025-10-18 13:14:59,SUCCESS
DEL04192,D046,Hub-West,Zone-03,12.13,2026-02-26 21:44:34,2026-02-26 22:00:28,SUCCESS
DEL04193,D084,Hub-West,Zone-07,19.31,2025-10-10 13:21:34,2025-10-10 13:39:25,SUCCESS
DEL04194,D047,Warehouse-South,Zone-06,49.41,2026-01-12 23:29:00,2026-01-13 00:24:00,SUCCESS
DEL04195,D069,Warehouse-South,Zone-10,7.26,2025-12-16 19:17:09,2025-12-16 19:23:51,SUCCESS
DEL04196,D021,Warehouse-East,Zone-11,35.85,2026-03-26 19:57:15,2026-03-26 20:32:41,SUCCESS
DEL04197,D053,Hub-West,Zone-24,15.07,2025-11-11 20:50:21,2025-11-11 21:10:27,SUCCESS
DEL04198,D032,Warehouse-North,Zone-28,19.46,2025-10-03 15:34:16,2025-10-03 16:03:39,SUCCESS
DEL04199,D003,Hub-West,Zone-04,21.73,2026-02-24 15:07:21,2026-02-24 15:18:02,FAILED
DEL04200,D065,Hub-Central,Zone-02,12.59,2025-12-17 06:31:21,2025-12-17 06:43:13,SUCCESS
DEL04201,D021,Warehouse-East,Zone-01,32.37,2025-11-24 23:17:37,2025-11-24 23:52:13,SUCCESS
DEL04202,D030,Warehouse-South,Zone-02,46.23,2026-01-31 15:15:43,2026-01-31 16:02:10,SUCCESS
DEL04203,D035,Warehouse-North,Zone-27,66.4,2026-02-23 14:51:32,2026-02-23 15:58:16,SUCCESS
DEL04204,D049,Hub-Central,Zone-05,33.94,2026-02-05 05:48:26,2026-02-05 06:16:32,SUCCESS
DEL04205,D095,Warehouse-East,Zone-28,8.79,2026-03-20 05:21:10,2026-03-20 05:32:37,SUCCESS
DEL04206,D011,Warehouse-North,Zone-17,15.95,2025-10-15 20:38:31,2025-10-15 20:49:55,SUCCESS
DEL04207,D093,Hub-Central,Zone-01,49.82,2026-02-14 14:29:50,2026-02-14 15:15:49,SUCCESS
DEL04208,D002,Hub-West,Zone-20,27.88,2026-02-22 05:00:32,2026-02-22 05:28:51,SUCCESS
DEL04209,D020,Hub-West,Zone-26,15.75,2025-10-19 13:19:34,2025-10-19 13:37:29,SUCCESS
DEL04210,D051,Hub-West,Zone-28,37.12,2025-11-07 17:25:45,2025-11-07 18:25:13,SUCCESS
DEL04211,D040,Warehouse-East,Zone-14,52.48,2026-03-02 09:18:05,2026-03-02 10:12:12,SUCCESS
DEL04212,D066,Warehouse-North,Zone-10,42.32,2026-02-22 08:53:00,2026-02-22 09:24:31,SUCCESS
DEL04213,D036,Warehouse-South,Zone-04,16.14,2025-12-29 02:39:19,2025-12-29 02:48:40,FAILED
DEL04214,D034,Hub-West,Zone-16,9.2,2026-02-05 09:25:04,2026-02-05 09:32:22,SUCCESS
DEL04215,D049,Hub-Central,Zone-03,5.53,2025-11-26 13:16:13,2025-11-26 13:22:44,SUCCESS
DEL04216,D029,Hub-West,Zone-09,14.97,2025-12-18 21:38:18,2025-12-18 21:45:52,FAILED
DEL04217,D062,Hub-West,Zone-17,7.02,2025-11-25 05:30:25,2025-11-25 05:34:03,FAILED
DEL04218,D032,Warehouse-North,Zone-16,18.4,2025-12-14 06:09:07,2025-12-14 06:31:10,SUCCESS
DEL04219,D094,Warehouse-East,Zone-25,50.76,2025-12-16 10:31:10,2025-12-16 10:55:48,FAILED
DEL04220,D070,Warehouse-North,Zone-15,7.58,2026-02-16 18:10:41,2026-02-16 18:16:52,SUCCESS
DEL04221,D029,Warehouse-North,Zone-13,17.97,2026-01-21 05:06:48,2026-01-21 05:21:26,SUCCESS
DEL04222,D099,Hub-Central,Zone-12,47.48,2025-11-15 01:44:12,2025-11-15 02:28:22,SUCCESS
DEL04223,D062,Warehouse-North,Zone-21,29.75,2026-01-18 08:29:04,2026-01-18 08:45:06,FAILED
DEL04224,D040,Warehouse-South,Zone-26,25.57,2025-12-04 13:15:41,2025-12-04 13:34:29,SUCCESS
DEL04225,D081,Warehouse-North,Zone-18,53.32,2025-10-17 05:45:54,2025-10-17 06:39:17,SUCCESS
DEL04226,D022,Hub-Central,Zone-19,23.23,2025-11-10 07:52:02,2025-11-10 08:20:27,SUCCESS
